Time,Type,Data
07:07:18,Calibration,[0, 0, 0, 0]
07:07:18,Values,[24, [28.5625, -11.0, 22.875], [-0.125, 0.0625, -0.1875], [2.0, 8.09, 4.88], [-0.02, -0.11, -0.08], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 0, 0, 0]
07:07:18,Values,[24, [28.25, -11.375, 22.5625], [0.0625, -0.3125, 0.1875], [2.0, 8.08, 4.87], [-0.02, -0.12, -0.08], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 0, 0, 0]
07:07:18,Values,[24, [28.25, -11.375, 22.5625], [-0.0625, -0.1875, 0.125], [2.01, 8.050000000000001, 4.88], [-0.02, -0.14, -0.08], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 0, 0, 0]
07:07:18,Values,[24, [27.875, -11.375, 22.5625], [-0.1875, -0.0625, 0.0625], [2.02, 8.07, 4.87], [-0.01, -0.13, -0.08], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 0, 0]
07:07:18,Values,[24, [28.25, -11.375, 22.5625], [0.0625, 0.0625, 0.0], [2.01, 8.07, 4.89], [-0.01, -0.12, -0.07000000000000001], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 0, 0]
07:07:18,Values,[24, [27.875, -11.75, 23.25], [-0.125, -0.25, 0.0], [2.0, 8.06, 4.88], [-0.01, -0.13, -0.1], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 0, 0]
07:07:18,Values,[24, [27.875, -11.75, 23.25], [0.125, 0.0625, -0.1875], [2.0, 8.08, 4.9], [-0.03, -0.12, -0.06], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 0, 0]
07:07:18,Values,[24, [27.875, -12.0625, 23.6875], [0.0625, 0.1875, -0.1875], [2.0, 8.06, 4.86], [-0.02, -0.13, -0.1], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 0, 0]
07:07:18,Values,[24, [27.875, -11.375, 24.5], [0.0625, 0.375, -0.25], [2.01, 8.07, 4.88], [-0.02, -0.12, -0.07000000000000001], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 1, 0]
07:07:18,Values,[24, [28.5625, -10.6875, 23.25], [-0.0625, 0.0625, 0.0625], [2.02, 8.19, 4.95], [-0.01, -0.01, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:18,Calibration,[0, 3, 1, 0]
07:07:18,Values,[24, [28.5625, -10.6875, 23.25], [-0.0625, 0.0625, 0.125], [2.05, 8.199999999999999, 4.97], [0.02, 0.0, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.5625, -12.0625, 23.75], [-0.1875, -0.3125, 0.125], [2.04, 8.15, 4.91], [0.0, -0.05, -0.04], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [27.5, -11.75, 23.25], [0.1875, 0.125, -0.0625], [2.04, 8.17, 4.95], [0.01, -0.03, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [26.75, -12.0625, 23.75], [0.0625, -0.1875, 0.0], [2.02, 8.18, 4.95], [-0.01, -0.02, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [26.75, -12.0625, 23.75], [0.0, -0.3125, 0.0], [2.03, 8.17, 4.92], [0.0, -0.03, -0.03], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.5625, -11.75, 23.25], [-0.0625, -0.1875, 0.0625], [2.03, 8.19, 4.93], [0.0, -0.01, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [27.875, -12.0625, 23.25], [-0.0625, 0.1875, -0.125], [2.04, 8.17, 4.94], [0.01, -0.03, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.25, -12.0625, 22.875], [-0.1875, 0.125, -0.0625], [2.05, 8.17, 4.94], [0.01, -0.03, -0.05], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.25, -12.0625, 22.875], [0.0, 0.0625, 0.0], [2.03, 8.18, 4.96], [0.0, -0.02, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.5625, -12.5, 23.25], [-0.0625, 0.125, 0.0], [2.02, 8.17, 4.94], [-0.01, -0.03, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [28.5625, -11.375, 22.875], [-0.0625, 0.0625, 0.0625], [2.04, 8.17, 4.93], [0.01, -0.03, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [27.5, -12.0625, 23.375], [0.125, 0.25, -0.0625], [2.03, 8.16, 4.94], [0.0, -0.03, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [27.5, -12.0625, 23.375], [0.0, 0.0625, -0.1875], [2.04, 8.16, 4.96], [0.0, -0.04, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:19,Calibration,[0, 3, 1, 0]
07:07:19,Values,[24, [27.875, -12.0625, 22.875], [-0.0625, -0.125, 0.0], [2.02, 8.17, 4.94], [0.0, -0.03, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [27.0625, -11.375, 24.0625], [0.0, 0.0, -0.1875], [2.03, 8.18, 4.94], [0.0, -0.02, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [27.0625, -11.75, 23.25], [-0.125, -0.0625, -0.0625], [2.04, 8.19, 4.97], [0.01, -0.01, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [28.25, -10.6875, 22.875], [0.0625, -0.0625, 0.0], [2.03, 8.18, 4.93], [0.0, -0.02, 0.0], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [27.875, -12.0625, 22.875], [0.125, -0.125, -0.0625], [2.03, 8.15, 4.95], [0.0, -0.03, -0.02], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [27.875, -12.0625, 22.875], [0.125, 0.0625, -0.0625], [2.05, 8.18, 4.95], [0.02, -0.02, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [28.25, -11.75, 23.75], [-0.0625, -0.1875, -0.125], [2.02, 8.199999999999999, 4.93], [0.0, 0.0, -0.03], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [28.25, -11.375, 24.5], [0.0, -0.1875, 0.3125], [2.05, 8.199999999999999, 4.94], [0.02, 0.0, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[24, [27.875, -11.375, 23.375], [0.0, -0.125, 0.0625], [2.06, 8.16, 4.95], [0.01, -0.04, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[25, [27.875, -11.375, 23.375], [-0.1875, 0.0625, -0.0625], [2.02, 8.18, 4.95], [0.0, -0.02, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:20,Calibration,[0, 3, 1, 0]
07:07:20,Values,[25, [27.875, -12.5, 24.0625], [0.0625, 0.0625, -0.0625], [2.0, 8.17, 4.89], [-0.02, -0.03, -0.06], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:21,Calibration,[0, 3, 1, 0]
07:07:21,Values,[25, [27.875, -11.75, 24.0625], [0.0, 0.0625, 0.125], [2.01, 8.17, 4.94], [-0.01, -0.03, -0.01], [2.03, 8.199999999999999, 4.96], [359.9375, 11.9375, -58.8125]]
07:07:21,Calibration,[0, 3, 1, 0]
